wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
38.7	57.7	1.06	0.004	16	6	145.1	144.0	368.0	8.2	True	TL	T3RL6	t:1:5-t:5:5-t:5:2-l:17.372:1-l:17.372:1-l:17.372:1
27.6	49.6	1.07	0.004	20	6	181.2	180.0	468.0	10.5	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:2-l:17.372:1-l:17.372:1
29.5	50.5	1.06	0.004	18	6	165.2	164.0	420.0	9.8	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:2-l:17.372:1-l:17.372:1
31.8	51.8	1.06	0.004	17	6	157.2	156.0	396.0	9.2	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:2-l:17.372:1-l:17.372:1
25.3	48.3	1.07	0.004	21	6	193.2	192.0	496.0	11.1	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:3-l:17.372:1-l:17.372:1
27.2	49.2	1.07	0.004	19	6	177.2	176.0	448.0	10.4	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:3-l:17.372:1-l:17.372:1
29.5	50.5	1.07	0.004	18	6	169.2	168.0	424.0	9.8	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:3-l:17.372:1-l:17.372:1
24.2	47.2	1.07	0.004	22	6	205.1	204.0	524.0	11.5	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:4-l:17.372:1-l:17.372:1
26.0	48.0	1.07	0.004	20	6	189.1	188.0	476.0	10.8	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:4-l:17.372:1-l:17.372:1
28.3	49.3	1.07	0.004	19	6	181.1	180.0	452.0	10.2	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:4-l:17.372:1-l:17.372:1
23.5	47.5	1.08	0.004	23	6	217.0	216.0	552.0	11.8	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:5-l:17.372:1-l:17.372:1
25.3	48.3	1.07	0.004	21	6	201.0	200.0	504.0	11.1	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:5-l:17.372:1-l:17.372:1
27.6	49.6	1.07	0.004	20	6	193.0	192.0	480.0	10.5	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:5-l:17.372:1-l:17.372:1
23.0	47.0	1.08	0.004	24	6	228.9	228.0	580.0	12.1	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:6-l:17.372:1-l:17.372:1
24.8	47.8	1.08	0.004	22	6	212.9	212.0	532.0	11.4	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:6-l:17.372:1-l:17.372:1
27.2	49.2	1.08	0.004	21	6	204.9	204.0	508.0	10.8	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:6-l:17.372:1-l:17.372:1
22.7	46.7	1.08	0.005	25	6	240.8	240.0	608.0	12.3	False	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:5-l:17.372:7-l:17.372:1-l:17.372:1
24.5	47.5	1.08	0.005	23	6	224.8	224.0	560.0	11.6	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:3-l:17.372:7-l:17.372:1-l:17.372:1
26.8	48.8	1.08	0.004	22	6	216.8	216.0	536.0	11.0	True	TLN	T3RLN4L6X0	t:1:5-t:5:5-t:5:2-l:17.372:7-l:17.372:1-l:17.372:1
20.7	43.7	1.12	0.005	21	6	198.2	196.0	500.0	11.5	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:2-l:17.372:2-l:17.372:1
22.5	44.5	1.12	0.005	19	6	182.2	180.0	452.0	10.8	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:2-l:17.372:2-l:17.372:1
24.8	45.8	1.12	0.005	18	6	174.2	172.0	428.0	10.2	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:2-l:17.372:2-l:17.372:1
16.0	41.0	1.18	0.006	23	6	225.9	224.0	560.0	12.7	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:3-l:17.372:3-l:17.372:1
17.9	41.9	1.18	0.006	21	6	209.9	208.0	512.0	11.9	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:3-l:17.372:3-l:17.372:1
20.2	43.2	1.18	0.006	20	6	201.9	200.0	488.0	11.4	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:3-l:17.372:3-l:17.372:1
13.7	38.7	1.24	0.007	25	6	252.5	252.0	620.0	13.5	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:4-l:17.372:4-l:17.372:1
15.6	39.6	1.24	0.007	23	6	236.6	236.0	572.0	12.8	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:4-l:17.372:4-l:17.372:1
17.9	40.9	1.24	0.007	22	6	228.5	228.0	548.0	12.2	False	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:4-l:17.372:4-l:17.372:1
12.3	39.3	1.31	0.007	27	6	278.3	280.0	680.0	14.1	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:5-l:17.372:5-l:17.372:1
14.2	40.2	1.31	0.007	25	6	262.3	264.0	632.0	13.4	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:5-l:17.372:5-l:17.372:1
16.5	41.5	1.3	0.007	24	6	254.3	256.0	608.0	12.8	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:5-l:17.372:5-l:17.372:1
11.4	38.4	1.37	0.008	29	6	303.1	308.0	740.0	14.7	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:6-l:17.372:6-l:17.372:1
13.3	39.3	1.37	0.008	27	6	287.1	292.0	692.0	13.9	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:6-l:17.372:6-l:17.372:1
15.6	40.6	1.37	0.008	26	6	279.1	284.0	668.0	13.4	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:6-l:17.372:6-l:17.372:1
10.8	37.8	1.43	0.009	31	6	326.9	336.0	800.0	15.1	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:5-l:17.372:7-l:17.372:7-l:17.372:1
12.6	38.6	1.43	0.009	29	6	310.9	320.0	752.0	14.4	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:3-l:17.372:7-l:17.372:7-l:17.372:1
14.9	39.9	1.43	0.009	28	6	302.9	312.0	728.0	13.8	True	TLN	T3RLN5L6X0	t:1:5-t:5:5-t:5:2-l:17.372:7-l:17.372:7-l:17.372:1
25.0	47.0	1.1	0.005	20	6	184.8	183.0	471.0	10.5	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:21.888:2-l:21.888:1-l:10.944:1
27.3	48.3	1.1	0.005	18	6	168.8	167.0	423.0	9.8	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:21.888:2-l:21.888:1-l:10.944:1
30.3	50.3	1.1	0.005	17	6	160.8	159.0	399.0	9.2	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:21.888:2-l:21.888:1-l:10.944:1
21.4	44.4	1.14	0.005	21	6	198.3	196.0	500.0	11.1	False	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:25.056:3-l:25.056:1-l:8.352:1
24.0	46.0	1.13	0.005	19	6	182.3	180.0	452.0	10.4	False	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:25.056:3-l:25.056:1-l:8.352:1
27.4	48.4	1.13	0.005	18	6	174.3	172.0	428.0	9.8	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:25.056:3-l:25.056:1-l:8.352:1
19.4	42.4	1.17	0.006	22	6	212.7	210.0	530.0	11.5	False	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:27.576:4-l:27.576:1-l:6.894:1
22.4	44.4	1.17	0.006	20	6	196.7	194.0	482.0	10.8	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:27.576:4-l:27.576:1-l:6.894:1
26.1	47.1	1.17	0.006	19	6	188.7	186.0	458.0	10.2	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:27.576:4-l:27.576:1-l:6.894:1
18.3	42.3	1.2	0.006	23	6	226.0	223.0	559.0	11.8	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:29.705:5-l:29.705:1-l:5.941:1
21.4	44.4	1.2	0.006	21	6	210.0	207.0	511.0	11.1	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:29.705:5-l:29.705:1-l:5.941:1
25.4	47.4	1.2	0.006	20	6	202.0	199.0	487.0	10.5	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:29.705:5-l:29.705:1-l:5.941:1
17.5	41.5	1.23	0.006	24	6	239.1	236.0	588.0	12.1	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:31.566:6-l:31.566:1-l:5.261:1
20.8	43.8	1.23	0.006	22	6	223.1	220.0	540.0	11.4	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:31.566:6-l:31.566:1-l:5.261:1
25.0	47.0	1.23	0.006	21	6	215.1	212.0	516.0	10.8	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:31.566:6-l:31.566:1-l:5.261:1
16.9	40.9	1.26	0.007	25	6	252.2	249.0	617.0	12.3	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:5-l:33.229:7-l:33.229:1-l:4.747:1
20.5	43.5	1.26	0.007	23	6	236.2	233.0	569.0	11.6	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:3-l:33.229:7-l:33.229:1-l:4.747:1
24.9	46.9	1.26	0.007	22	6	228.2	225.0	545.0	11.0	True	TLN	T3RLN4L6X1	t:1:5-t:5:5-t:5:2-l:33.229:7-l:33.229:1-l:4.747:1
16.0	41.0	1.18	0.006	23	6	225.9	224.0	560.0	12.7	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:5-l:17.373:3-l:17.373:3-l:17.373:1
17.9	41.9	1.18	0.006	21	6	209.9	208.0	512.0	11.9	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:3-l:17.373:3-l:17.373:3-l:17.373:1
20.2	43.2	1.18	0.006	20	6	201.9	200.0	488.0	11.4	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:2-l:17.373:3-l:17.373:3-l:17.373:1
12.3	39.3	1.31	0.007	27	6	278.3	280.0	680.0	14.1	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:5-l:17.370:5-l:17.370:5-l:17.370:1
14.2	40.2	1.31	0.007	25	6	262.3	264.0	632.0	13.4	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:3-l:17.370:5-l:17.370:5-l:17.370:1
16.5	41.5	1.3	0.007	24	6	254.3	256.0	608.0	12.8	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:2-l:17.370:5-l:17.370:5-l:17.370:1
11.4	38.4	1.37	0.008	29	6	303.1	308.0	740.0	14.7	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:5-l:17.370:6-l:17.370:6-l:17.370:1
13.3	39.3	1.37	0.008	27	6	287.1	292.0	692.0	13.9	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:3-l:17.370:6-l:17.370:6-l:17.370:1
15.6	40.6	1.37	0.008	26	6	279.1	284.0	668.0	13.4	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:2-l:17.370:6-l:17.370:6-l:17.370:1
10.8	37.8	1.43	0.009	31	6	326.9	336.0	800.0	15.1	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:5-l:17.374:7-l:17.374:7-l:17.374:1
12.6	38.6	1.43	0.009	29	6	310.9	320.0	752.0	14.4	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:3-l:17.374:7-l:17.374:7-l:17.374:1
14.9	39.9	1.43	0.009	28	6	302.9	312.0	728.0	13.8	True	TLN	T3RLN5L6X1	t:1:5-t:5:5-t:5:2-l:17.374:7-l:17.374:7-l:17.374:1
36.1	57.1	1.04	0.004	23	6	205.6	205.0	541.0	11.8	False	TL	T4RL6	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:1-l:32.382:1
39.5	59.5	1.03	0.004	21	6	185.6	185.0	489.0	11.1	False	TL	T4RL6	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:1-l:32.382:1
43.9	62.9	1.03	0.004	20	6	175.6	175.0	463.0	10.5	False	TL	T4RL6	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:1-l:32.382:1
23.1	45.1	1.07	0.004	24	6	221.1	220.0	572.0	12.8	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:2-l:32.382:1
26.6	47.6	1.07	0.004	22	6	201.2	200.0	520.0	12.1	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:2-l:32.382:1
30.9	50.9	1.06	0.004	21	6	191.2	190.0	494.0	11.5	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:2-l:32.382:1
18.8	41.8	1.1	0.005	25	6	236.0	235.0	603.0	13.4	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:3-l:32.382:1
22.3	44.3	1.1	0.005	23	6	216.0	215.0	551.0	12.7	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:3-l:32.382:1
26.6	47.6	1.1	0.005	22	6	206.0	205.0	525.0	12.1	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:3-l:32.382:1
16.7	39.7	1.13	0.005	26	6	250.4	250.0	634.0	13.8	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:4-l:32.382:1
20.1	42.1	1.13	0.005	24	6	230.4	230.0	582.0	13.1	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:4-l:32.382:1
24.4	45.4	1.13	0.005	23	6	220.4	220.0	556.0	12.5	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:4-l:32.382:1
15.4	39.4	1.16	0.006	27	6	264.3	265.0	665.0	14.1	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:5-l:32.382:1
18.8	41.8	1.16	0.006	25	6	244.4	245.0	613.0	13.4	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:5-l:32.382:1
23.1	45.1	1.16	0.006	24	6	234.3	235.0	587.0	12.8	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:5-l:32.382:1
14.5	38.5	1.19	0.006	28	6	277.8	280.0	696.0	14.4	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:6-l:32.382:1
18.0	41.0	1.19	0.006	26	6	257.8	260.0	644.0	13.7	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:6-l:32.382:1
22.3	44.3	1.19	0.006	25	6	247.8	250.0	618.0	13.1	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:6-l:32.382:1
13.9	37.9	1.22	0.006	29	6	290.8	295.0	727.0	14.6	False	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:7-l:32.382:1
17.3	40.3	1.22	0.006	27	6	270.8	275.0	675.0	13.9	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:7-l:32.382:1
21.7	43.7	1.22	0.006	26	6	260.8	265.0	649.0	13.3	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:7-l:32.382:1
13.4	37.4	1.25	0.007	30	6	303.4	310.0	758.0	14.8	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:5-l:32.382:8-l:32.382:1
16.9	39.9	1.25	0.007	28	6	283.4	290.0	706.0	14.1	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:3-l:32.382:8-l:32.382:1
21.2	43.2	1.25	0.007	27	6	273.4	280.0	680.0	13.5	True	TLN	T4RLN5L6X0	t:1:5-t:5:5-t:5:5-t:5:2-l:32.382:8-l:32.382:1
16.7	39.7	1.13	0.005	26	6	250.4	250.0	634.0	13.8	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:5-l:32.380:4-l:32.380:1
20.1	42.1	1.13	0.005	24	6	230.4	230.0	582.0	13.1	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:3-l:32.380:4-l:32.380:1
24.4	45.4	1.13	0.005	23	6	220.4	220.0	556.0	12.5	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:2-l:32.380:4-l:32.380:1
15.4	39.4	1.16	0.006	27	6	264.3	265.0	665.0	14.1	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:5-l:32.380:5-l:32.380:1
18.8	41.8	1.16	0.006	25	6	244.4	245.0	613.0	13.4	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:3-l:32.380:5-l:32.380:1
23.1	45.1	1.16	0.006	24	6	234.3	235.0	587.0	12.8	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:2-l:32.380:5-l:32.380:1
13.4	37.4	1.25	0.007	30	6	303.4	310.0	758.0	14.8	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:5-l:32.384:8-l:32.384:1
16.9	39.9	1.25	0.007	28	6	283.4	290.0	706.0	14.1	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:3-l:32.384:8-l:32.384:1
21.2	43.2	1.25	0.007	27	6	273.4	280.0	680.0	13.5	True	TLN	T4RLN5L6X1	t:1:5-t:5:5-t:5:5-t:5:2-l:32.384:8-l:32.384:1
39.6	60.6	1.03	0.004	27	6	255.0	255.0	655.0	14.1	True	TL	T5RL6	t:1:5-t:5:5-t:5:5-t:5:5-t:5:5-l:209.715:1
61.9	81.9	1.02	0.004	25	6	229.2	229.0	597.0	13.4	True	TL	T5RL6	t:1:5-t:5:5-t:5:5-t:5:5-t:5:3-l:209.715:1
89.9	108.9	1.02	0.004	24	6	216.2	216.0	568.0	12.8	True	TL	T5RL6	t:1:5-t:5:5-t:5:5-t:5:5-t:5:2-l:209.715:1
33.4	52.4	1.16	0.006	9	7	123.9	121.0	233.0	3.5	True	TL	T1RL7	t:1:2-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1
30.5	50.5	1.16	0.006	10	7	129.9	127.0	255.0	4.5	False	TLN	T1RLN2L7X0	t:1:2-l:7.127:2-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1
27.7	48.7	1.16	0.006	11	7	138.9	136.0	280.0	5.5	False	TLN	T1RLN3L7X0	t:1:2-l:7.127:2-l:7.127:2-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1
24.8	46.8	1.17	0.006	12	7	151.0	148.0	308.0	6.5	False	TLN	T1RLN4L7X0	t:1:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:1-l:7.127:1-l:7.127:1
22.0	45.0	1.19	0.006	13	7	166.3	163.0	339.0	7.5	False	TLN	T1RLN5L7X0	t:1:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:1-l:7.127:1
19.1	43.1	1.33	0.008	14	7	186.9	181.0	373.0	8.6	True	TLN	T1RLN6L7X0	t:1:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:2-l:7.127:1
29.2	49.2	1.21	0.006	10	7	136.9	133.0	261.0	4.5	False	TLN	T1RLN2L7X1	t:1:2-l:11.314:2-l:11.314:1-l:5.657:1-l:5.657:1-l:5.657:1-l:5.657:1
26.2	47.2	1.25	0.007	11	7	147.5	143.0	287.0	5.5	False	TLN	T1RLN3L7X1	t:1:2-l:10.080:2-l:10.080:2-l:10.080:1-l:5.040:1-l:5.040:1-l:5.040:1
23.6	45.6	1.28	0.007	12	7	160.1	155.0	315.0	6.5	False	TLN	T1RLN4L7X1	t:1:2-l:8.980:2-l:8.980:2-l:8.980:2-l:8.980:1-l:4.490:1-l:4.490:1
21.2	44.2	1.32	0.008	13	7	168.8	163.0	339.0	7.5	False	TLN	T1RLN5L7X1	t:1:2-l:8.000:2-l:8.000:2-l:8.000:2-l:8.000:2-l:8.000:1-l:4.000:1
19.1	43.1	1.33	0.008	14	7	186.9	181.0	373.0	8.6	True	TLN	T1RLN6L7X1	t:1:2-l:7.128:2-l:7.128:2-l:7.128:2-l:7.128:2-l:7.128:2-l:7.128:1
32.4	52.4	1.13	0.005	12	7	131.4	129.0	289.0	5.7	False	TL	T2RL7	t:1:3-t:3:3-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
33.5	52.5	1.13	0.005	11	7	126.4	124.0	268.0	5.1	False	TL	T2RL7	t:1:3-t:3:2-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
29.0	50.0	1.13	0.005	13	7	139.4	137.0	313.0	6.7	False	TLN	T2RLN3L7X0	t:1:3-t:3:3-l:8.474:2-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
30.1	50.1	1.13	0.005	12	7	134.4	132.0	292.0	6.1	False	TLN	T2RLN3L7X0	t:1:3-t:3:2-l:8.474:2-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
27.9	49.9	1.13	0.005	14	7	147.4	145.0	337.0	7.3	True	TLN	T2RLN3L7X0	t:1:3-t:3:3-l:8.474:3-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
29.0	50.0	1.13	0.005	13	7	142.4	140.0	316.0	6.7	True	TLN	T2RLN3L7X0	t:1:3-t:3:2-l:8.474:3-l:8.474:1-l:8.474:1-l:8.474:1-l:8.474:1
25.6	47.6	1.14	0.005	14	7	150.4	148.0	340.0	7.7	False	TLN	T2RLN4L7X0	t:1:3-t:3:3-l:8.474:2-l:8.474:2-l:8.474:1-l:8.474:1-l:8.474:1
26.7	47.7	1.14	0.005	13	7	145.4	143.0	319.0	7.1	False	TLN	T2RLN4L7X0	t:1:3-t:3:2-l:8.474:2-l:8.474:2-l:8.474:1-l:8.474:1-l:8.474:1
23.3	47.3	1.14	0.005	16	7	169.4	167.0	391.0	8.9	False	TLN	T2RLN4L7X0	t:1:3-t:3:3-l:8.474:3-l:8.474:3-l:8.474:1-l:8.474:1-l:8.474:1
24.5	47.5	1.14	0.005	15	7	164.4	162.0	370.0	8.3	False	TLN	T2RLN4L7X0	t:1:3-t:3:2-l:8.474:3-l:8.474:3-l:8.474:1-l:8.474:1-l:8.474:1
22.2	45.2	1.15	0.005	15	7	164.7	162.0	370.0	8.7	False	TLN	T2RLN5L7X0	t:1:3-t:3:3-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:1-l:8.474:1
23.3	45.3	1.15	0.005	14	7	159.7	157.0	349.0	8.1	False	TLN	T2RLN5L7X0	t:1:3-t:3:2-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:1-l:8.474:1
18.8	44.8	1.17	0.006	18	7	197.7	195.0	451.0	10.5	False	TLN	T2RLN5L7X0	t:1:3-t:3:3-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:1-l:8.474:1
19.9	44.9	1.17	0.006	17	7	192.7	190.0	430.0	9.9	False	TLN	T2RLN5L7X0	t:1:3-t:3:2-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:1-l:8.474:1
18.8	42.8	1.27	0.007	16	7	183.8	179.0	403.0	9.7	False	TLN	T2RLN6L7X0	t:1:3-t:3:3-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:1
19.9	42.9	1.27	0.007	15	7	178.8	174.0	382.0	9.1	False	TLN	T2RLN6L7X0	t:1:3-t:3:2-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:2-l:8.474:1
14.3	42.3	1.4	0.009	20	7	232.9	229.0	517.0	12.1	True	TLN	T2RLN6L7X0	t:1:3-t:3:3-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:1
15.4	42.4	1.4	0.009	19	7	227.9	224.0	496.0	11.5	True	TLN	T2RLN6L7X0	t:1:3-t:3:2-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:3-l:8.474:1
27.0	48.0	1.18	0.006	13	7	145.3	142.0	318.0	6.7	True	TLN	T2RLN3L7X1	t:1:3-t:3:3-l:12.844:2-l:12.844:1-l:6.422:1-l:6.422:1-l:6.422:1
28.7	48.7	1.18	0.006	12	7	140.3	137.0	297.0	6.1	True	TLN	T2RLN3L7X1	t:1:3-t:3:2-l:12.844:2-l:12.844:1-l:6.422:1-l:6.422:1-l:6.422:1
24.8	46.8	1.22	0.006	14	7	157.0	153.0	345.0	7.3	True	TLN	T2RLN3L7X1	t:1:3-t:3:3-l:16.380:3-l:16.380:1-l:5.460:1-l:5.460:1-l:5.460:1
27.0	48.0	1.22	0.006	13	7	152.0	148.0	324.0	6.7	True	TLN	T2RLN3L7X1	t:1:3-t:3:2-l:16.380:3-l:16.380:1-l:5.460:1-l:5.460:1-l:5.460:1
23.9	45.9	1.22	0.006	14	7	158.9	155.0	347.0	7.7	False	TLN	T2RLN4L7X1	t:1:3-t:3:3-l:11.182:2-l:11.182:2-l:11.182:1-l:5.591:1-l:5.591:1
25.4	46.4	1.22	0.006	13	7	153.9	150.0	326.0	7.1	False	TLN	T2RLN4L7X1	t:1:3-t:3:2-l:11.182:2-l:11.182:2-l:11.182:1-l:5.591:1-l:5.591:1
20.5	44.5	1.29	0.007	16	7	184.2	179.0	403.0	8.9	True	TLN	T2RLN4L7X1	t:1:3-t:3:3-l:13.149:3-l:13.149:3-l:13.149:1-l:4.383:1-l:4.383:1
22.3	45.3	1.29	0.007	15	7	179.2	174.0	382.0	8.3	True	TLN	T2RLN4L7X1	t:1:3-t:3:2-l:13.149:3-l:13.149:3-l:13.149:1-l:4.383:1-l:4.383:1
21.2	44.2	1.25	0.007	15	7	171.5	167.0	375.0	8.7	False	TLN	T2RLN5L7X1	t:1:3-t:3:3-l:9.734:2-l:9.734:2-l:9.734:2-l:9.734:1-l:4.867:1
22.5	44.5	1.25	0.007	14	7	166.5	162.0	354.0	8.1	False	TLN	T2RLN5L7X1	t:1:3-t:3:2-l:9.734:2-l:9.734:2-l:9.734:2-l:9.734:1-l:4.867:1
17.1	43.1	1.37	0.008	18	7	209.1	203.0	459.0	10.5	False	TLN	T2RLN5L7X1	t:1:3-t:3:3-l:10.557:3-l:10.557:3-l:10.557:3-l:10.557:1-l:3.519:1
